Entity1_id,Entity1_name,Entity1_type,Entity2_id,Entity2_name,Entity2_type,Evidence,Association,PD,PMIDs,Combination,MultilinkAnnotation,ClinicalAnnotation,Literature,VariantAnnotation,VipGene,Evidence score
PA131,CYP3A5,Gene,PA166123026,progression-free survival,Disease,VariantAnnotation,associated,0,21097692;27020167,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA166123507,discontinuation,Disease,VariantAnnotation,associated,0,36248867,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA166124406,platelet reactivity,Disease,VariantAnnotation,not associated,0,27380588,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA166128371,platelet aggregation inhibition,Disease,VariantAnnotation,ambiguous,0,25730082;29998574,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA166131631,glomerular filtration rate,Disease,VariantAnnotation,ambiguous,0,21076384;25673014;29161757,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA166159324,plasma alanine aminotransferase level,Disease,VariantAnnotation,associated,0,20017669,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA166169562,laparoscopic sleeve gastrectomy,Disease,VariantAnnotation,associated,0,28342282,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA166278521,bk virus infection,Disease,VariantAnnotation,associated,0,36100194,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA443425,Arteriosclerosis,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,15284534,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA131,CYP3A5,Gene,PA443434,"Arthritis, Rheumatoid",Disease,VariantAnnotation,ambiguous,0,25817604;28324194;30704156;35135554,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA443548,Bradycardia,Disease,VariantAnnotation,associated,0,32284009,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,VariantAnnotation,ambiguous,0,18221820;25554506;26323212;26898617,Gene - Disease,0.5000000000000001,0.0,0.0,0.5000000000000001,0.0,1
PA131,CYP3A5,Gene,PA443635,Cardiovascular Diseases,Disease,MultilinkAnnotation,associated,0,33356544,Gene - Disease,0.5000000000000001,0.0,0.0,0.5000000000000001,0.0,1
PA131,CYP3A5,Gene,PA443636,Carotid Artery Diseases,Disease,VariantAnnotation,not associated,0,26526111,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA443796,Coronary Artery Disease,Disease,VariantAnnotation,ambiguous,0,24262617;24763934;28812116;29242847,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA443899,Diarrhea,Disease,VariantAnnotation,ambiguous,0,18221820;18309947;23953533;36982571,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA444109,Exanthema,Disease,VariantAnnotation,ambiguous,0,18309947;23237922,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA444528,Hyperlipidemias,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,21047202;30595243,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA131,CYP3A5,Gene,PA444614,Infection,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,22210422;22310591;24438215;24625991;24656015;26518946,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA131,CYP3A5,Gene,PA444682,Kidney Diseases,Disease,VariantAnnotation,ambiguous,0,17049058;25817604;36134646,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA445009,Mycoses,Disease,VariantAnnotation,not associated,0,17827141,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA445089,Nephrotic Syndrome,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,0,29615122;29637588;31588879,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,2
PA131,CYP3A5,Gene,PA445742,Stomach Neoplasms,Disease,VariantAnnotation,not associated,0,27995989,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA446166,Precursor T-Cell Lymphoblastic Leukemia-Lymphoma,Disease,"MultilinkAnnotation,VipGene",associated,0,21418106;21039054;21418106,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,2
PA131,CYP3A5,Gene,PA446171,"Leukemia, Myelogenous, Chronic, BCR-ABL Positive",Disease,"ClinicalAnnotation,VariantAnnotation",associated,0,27426203;28330783;29427770,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,2
PA131,CYP3A5,Gene,PA446713,Neuroendocrine Tumors,Disease,"ClinicalAnnotation,VariantAnnotation",associated,0,24522145;24628014;26458301;28727815;29547545;32015456,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,2
PA131,CYP3A5,Gene,PA447199,Bipolar Disorder,Disease,VariantAnnotation,not associated,0,26129906,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA131,CYP3A5,Gene,PA447278,Depression,Disease,VariantAnnotation,ambiguous,0,26129906;27800629;34523245,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA166048977,RBFOX3,Gene,PA166123507,discontinuation,Disease,VariantAnnotation,associated,0,28030426,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA447288,Essential hypertension,Disease,PA134865839,SLCO1B1,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,26607661,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447288,Essential hypertension,Disease,PA134920563,FBXL17,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,25695618,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447288,Essential hypertension,Disease,PA134992438,CAMK1D,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,25410890,Gene - Disease,0.5000000000000001,1.0000000000000002,0.0,1.0000000000000002,0.5000000000000001,3
PA447288,Essential hypertension,Disease,PA139,ACE,Gene,"ClinicalAnnotation,MultilinkAnnotation,VariantAnnotation,VipGene",ambiguous,1,10880412;12371972;12799093;15788353;16020596;19319668;21269061;25002132;8538349;8743524;8986921;9661139,Gene - Disease,0.5000000000000001,1.0000000000000002,0.0,1.0000000000000002,0.5000000000000001,5
PA447288,Essential hypertension,Disease,PA162405634,TET2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,25695618,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA447288,Essential hypertension,Disease,PA254,NOS3,Gene,VariantAnnotation,associated,0,14553962,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447288,Essential hypertension,Disease,PA29856,ILKAP,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,25695618,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA447288,Essential hypertension,Disease,PA33761,PRKCB,Gene,VariantAnnotation,associated,0,26946962,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA447288,Essential hypertension,Disease,PA33782,WNK1,Gene,VariantAnnotation,ambiguous,0,16172412,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA447288,Essential hypertension,Disease,PA34180,RAD52,Gene,VariantAnnotation,associated,0,16172412,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA447288,Essential hypertension,Disease,PA35938,SLIT1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,25695618,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA447288,Essential hypertension,Disease,PA38015,UGGT2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,25695618,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA446004,Uterine Neoplasms,Disease,PA35844,SLCO1B3,Gene,VariantAnnotation,associated,0,26267044,Gene - Disease,0.5000000000000001,0.0,0.0,0.5000000000000001,0.0,1
PA445425,Prostatic Neoplasms,Disease,PA134906421,BRIP1,Gene,MultilinkAnnotation,associated,0,32343194,Gene - Disease,0.5000000000000001,0.0,0.0,0.5000000000000001,0.0,1
PA445425,Prostatic Neoplasms,Disease,PA142670633,VAC14,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,27143689,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA445425,Prostatic Neoplasms,Disease,PA145007789,SNORD68,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,20038957,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA445425,Prostatic Neoplasms,Disease,PA162384080,DSE,Gene,ClinicalAnnotation,associated,1,29027195,Gene - Disease,0.0,1.0000000000000002,0.0,0.5000000000000001,0.0,2
PA445425,Prostatic Neoplasms,Disease,PA162405070,SULT1C4,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,20038957,Gene - Disease,0.0,1.0000000000000002,0.0,0.5000000000000001,0.0,3
PA445425,Prostatic Neoplasms,Disease,PA18,NAT2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,20038957,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA445425,Prostatic Neoplasms,Disease,PA24679,AKR1C3,Gene,VariantAnnotation,ambiguous,0,23359804;33649516,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA445425,Prostatic Neoplasms,Disease,PA25412,BRCA2,Gene,MultilinkAnnotation,associated,0,32343194,Gene - Disease,0.5000000000000001,0.0,0.0,0.5000000000000001,0.0,1
PA445425,Prostatic Neoplasms,Disease,PA27090,CYP17A1,Gene,VariantAnnotation,not associated,0,33649516,Gene - Disease,0.5000000000000001,0.0,0.0,0.5000000000000001,0.0,1
PA445425,Prostatic Neoplasms,Disease,PA27664,EGF,Gene,MultilinkAnnotation,associated,0,32343194,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA445425,Prostatic Neoplasms,Disease,PA318,SLC10A2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,20038957,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.0,3
PA445425,Prostatic Neoplasms,Disease,PA33557,PPARD,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,20038957,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA445425,Prostatic Neoplasms,Disease,PA36113,SRD5A2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,33649516,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA445425,Prostatic Neoplasms,Disease,PA37302,VEGFA,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,23860526;25111199,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.0,3
PA445425,Prostatic Neoplasms,Disease,PA61,ATM,Gene,MultilinkAnnotation,associated,0,32343194,Gene - Disease,0.5000000000000001,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA446116,Inflammatory Bowel Diseases,Disease,PA120,CRP,Gene,VariantAnnotation,associated,0,27096233,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA446116,Inflammatory Bowel Diseases,Disease,PA134865839,SLCO1B1,Gene,VariantAnnotation,associated,0,34423897,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA446116,Inflammatory Bowel Diseases,Disease,PA134963132,NUDT15,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,25108385;26076924;26590936;26735160;27416873;27558924;27604507;28088792;29210335;29702976;29704867;29867468;29923122;30035323;30048756;30101994;30728528;30806694;31024313;34751173;35916133,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA446116,Inflammatory Bowel Diseases,Disease,PA154,SLC29A1,Gene,VariantAnnotation,associated,0,26332308,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA446116,Inflammatory Bowel Diseases,Disease,PA244,ABCC1,Gene,VariantAnnotation,associated,0,26332308,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA446116,Inflammatory Bowel Diseases,Disease,PA24880,ATG5,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,27096233,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA446116,Inflammatory Bowel Diseases,Disease,PA29674,IFNG,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,24776844,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA446116,Inflammatory Bowel Diseases,Disease,PA29675,IFNGR1,Gene,VariantAnnotation,associated,0,28139755,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA446116,Inflammatory Bowel Diseases,Disease,PA29794,IL17A,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,24776844,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA446116,Inflammatory Bowel Diseases,Disease,PA29808,IL1B,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,24776844,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA446116,Inflammatory Bowel Diseases,Disease,PA356,TPMT,Gene,"MultilinkAnnotation,VariantAnnotation",ambiguous,0,10734022;12172211;12269967;15545169;16202677;16431304;16543290;16611274;17439508;18467186;18616518;18827410;19682195;20175817;20308917;20593505;22535280;23787247;26072396;26332308;26674571;27082580;29210335,Gene - Disease,0.5000000000000001,0.0,0.0,1.0000000000000002,0.0,2
PA446116,Inflammatory Bowel Diseases,Disease,PA359,TYMS,Gene,VariantAnnotation,associated,0,26332308,Gene - Disease,0.5000000000000001,0.0,0.0,1.0000000000000002,0.0,1
PA446116,Inflammatory Bowel Diseases,Disease,PA36550,TLR2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,24776844;28696418,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA446116,Inflammatory Bowel Diseases,Disease,PA36609,TNFRSF1A,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,24776844,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA445629,Seizures,Disease,PA134960779,ADGRV1,Gene,"Literature,MultilinkAnnotation",associated,0,24949630,Gene - Disease,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,2
PA445629,Seizures,Disease,PA27093,CYP1A2,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,21481946;23601795,Gene - Disease,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.0,3
PA445629,Seizures,Disease,PA37181,UGT1A6,Gene,VariantAnnotation,not associated,0,27900402,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,1
PA445629,Seizures,Disease,PA37182,UGT1A7,Gene,ClinicalAnnotation,associated,1,27900402,Gene - Disease,0.0,0.5000000000000001,0.0,0.5000000000000001,0.0,2
PA445629,Seizures,Disease,PA37183,UGT1A8,Gene,ClinicalAnnotation,associated,1,27900402,Gene - Disease,0.0,1.0000000000000002,0.0,0.5000000000000001,0.0,2
PA445629,Seizures,Disease,PA419,UGT1A9,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,27900402,Gene - Disease,0.0,1.0000000000000002,0.0,0.5000000000000001,0.0,3
PA33800,PROCR,Gene,PA446969,Venous Thrombosis,Disease,VariantAnnotation,associated,0,28750087,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA28980,GRIN2B,Gene,PA443851,Delirium,Disease,VariantAnnotation,not associated,0,28252572,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA28980,GRIN2B,Gene,PA444597,Illusions,Disease,VariantAnnotation,not associated,0,28252572,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA28980,GRIN2B,Gene,PA447199,Bipolar Disorder,Disease,VariantAnnotation,not associated,0,21047205,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444898,Medulloblastoma,Disease,PA29028,GSTP1,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,17228018;23065688;28448657;31666714,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA33320,PIN1,Gene,PA166123026,progression-free survival,Disease,VariantAnnotation,associated,0,29925895,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA33320,PIN1,Gene,PA166123207,overall survival,Disease,VariantAnnotation,associated,0,29925895,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA33320,PIN1,Gene,PA446108,Colorectal Neoplasms,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,29925895,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA33,ADRA1B,Gene,PA443928,Dizziness,Disease,VariantAnnotation,associated,0,35453646,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA33,ADRA1B,Gene,PA444354,Headache,Disease,VariantAnnotation,associated,0,35453646,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA33,ADRA1B,Gene,PA445315,Pheochromocytoma,Disease,VariantAnnotation,associated,0,35453646,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA24373,ABCA1,Gene,PA444528,Hyperlipidemias,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,20031551,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA24373,ABCA1,Gene,PA446120,Hypertriglyceridemia,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,20346718,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA134986407,CYP2R1,Gene,PA166131629,sustained virological response (svr),Disease,VariantAnnotation,associated,0,26911666,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA134986407,CYP2R1,Gene,PA446863,"Hepatitis C, Chronic",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,26911666,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA164722907,MIR611,Gene,PA446021,Vascular Diseases,Disease,VariantAnnotation,associated,0,21977987,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA445381,Adenomatous Polyposis Coli,Disease,PA24875,APC,Gene,"Literature,MultilinkAnnotation",associated,0,23788249,Gene - Disease,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,0.0,2
PA29808,IL1B,Gene,PA128406954,Weight gain,Disease,VariantAnnotation,associated,0,25560300,Gene - Disease,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,0.0,1
PA29808,IL1B,Gene,PA166048740,Helicobacter Infections,Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,14638340;16815316;20376628;21054464,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA29808,IL1B,Gene,PA166114454,transplant rejection,Disease,VariantAnnotation,not associated,0,32153387,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA29808,IL1B,Gene,PA166128095,treatment failure,Disease,VariantAnnotation,associated,0,36621146,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA29808,IL1B,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,27498158,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA29808,IL1B,Gene,PA443635,Cardiovascular Diseases,Disease,VariantAnnotation,associated,0,19448967,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA29808,IL1B,Gene,PA447240,Peptic Ulcer,Disease,VariantAnnotation,associated,0,19448967,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134866404,C6orf15,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,31616045,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA134866404,C6orf15,Gene,PA445846,Thrombocytopenia,Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,31616045,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA443425,Arteriosclerosis,Disease,PA139,ACE,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,10880412;12799093;16020596;19319668;25002132;8538349;8986921;9661139,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA36610,TNFRSF1B,Gene,PA443434,"Arthritis, Rheumatoid",Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,18565259;22129793;25537528;25850964,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA249,NME1,Gene,PA446863,"Hepatitis C, Chronic",Disease,VariantAnnotation,not associated,0,34843922,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA27886,ESR2,Gene,PA443434,"Arthritis, Rheumatoid",Disease,VariantAnnotation,not associated,0,21174621,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA134903108,DCBLD1,Gene,PA446661,"Carcinoma, Small Cell",Disease,"ClinicalAnnotation,VariantAnnotation",associated,1,23478653,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA24685,AKT2,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,VariantAnnotation,not associated,0,22901187,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA444222,"Fractures, Bone",Disease,PA28181,FLT3,Gene,VariantAnnotation,not associated,0,25148458,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444222,"Fractures, Bone",Disease,PA37180,UGT1A5,Gene,VariantAnnotation,associated,0,30421550,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444222,"Fractures, Bone",Disease,PA37181,UGT1A6,Gene,VariantAnnotation,associated,0,30421550,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444222,"Fractures, Bone",Disease,PA37182,UGT1A7,Gene,VariantAnnotation,associated,0,30421550,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444222,"Fractures, Bone",Disease,PA37183,UGT1A8,Gene,VariantAnnotation,associated,0,30421550,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA444222,"Fractures, Bone",Disease,PA419,UGT1A9,Gene,VariantAnnotation,associated,0,30421550,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA446120,Hypertriglyceridemia,Disease,PA232,LPL,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,12042669;19207029,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA446120,Hypertriglyceridemia,Disease,PA28611,GCKR,Gene,VariantAnnotation,associated,0,19056598,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA446120,Hypertriglyceridemia,Disease,PA49,APOA1,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,19057464;19207029;23119086,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA446120,Hypertriglyceridemia,Disease,PA50,APOB,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,20724655,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA37809,SOST,Gene,PA443536,"Bone Diseases, Metabolic",Disease,VariantAnnotation,associated,0,26250343,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA142670714,TOMM40L,Gene,PA443899,Diarrhea,Disease,VariantAnnotation,not associated,0,25127363,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA128394615,TMEM131L,Gene,PA166114377,hand-foot syndrome,Disease,VariantAnnotation,associated,0,28715540,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA128394615,TMEM131L,Gene,PA446108,Colorectal Neoplasms,Disease,VariantAnnotation,associated,0,28715540,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA56,FASLG,Gene,PA166123026,progression-free survival,Disease,VariantAnnotation,associated,0,25829401,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA56,FASLG,Gene,PA443622,"Carcinoma, Non-Small-Cell Lung",Disease,VariantAnnotation,not associated,0,22821704,Gene - Disease,0.0,0.0,0.0,1.0000000000000002,0.0,1
PA447004,Migraine with Aura,Disease,PA139,ACE,Gene,"ClinicalAnnotation,VariantAnnotation",associated,0,24444405,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,2
PA447004,Migraine with Aura,Disease,PA31277,MTRR,Gene,"ClinicalAnnotation,VariantAnnotation",associated,1,22926161,Gene - Disease,0.0,1.0000000000000002,0.0,1.0000000000000002,0.0,3
PA29835,IL6R,Gene,PA166114454,transplant rejection,Disease,VariantAnnotation,not associated,0,32153387,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA29835,IL6R,Gene,PA443434,"Arthritis, Rheumatoid",Disease,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,19926672;24978393;27958380;30647443;36145690,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
PA30470,LSAMP,Gene,PA447199,Bipolar Disorder,Disease,"Literature,MultilinkAnnotation",associated,0,24718920,Gene - Disease,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,0.0,2
PA166131629,sustained virological response (svr),Disease,PA134865839,SLCO1B1,Gene,VariantAnnotation,not associated,0,31250727,Gene - Disease,0.5000000000000001,0.0,0.5000000000000001,0.5000000000000001,0.0,1
PA166131629,sustained virological response (svr),Disease,PA134952671,IFNL3,Gene,VariantAnnotation,ambiguous,0,21068134;21145807;21254158;21374656;21726252;21951981;21993426;22345656;22438096;22626609;22863269;23321318;24117654;24308755;24362944;25534433;25918016;26699619;26911666;27027531;27357737;27382939;27514956;27561198;27711230;27714501;27833958;28072888;28186161;28261382;28261910;28453395;28469811;28506030;28638221;28703131;28739427;29104462;29504692;29534310;30431653;30450628;31803800,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,1
PA166131629,sustained virological response (svr),Disease,PA166049147,IFNL4,Gene,"ClinicalAnnotation,VariantAnnotation",ambiguous,1,21068134;21145807;21254158;21374656;21726252;21951981;21993426;22345656;22438096;22626609;22863269;23321318;24117654;24367041;25534433;25918016;26699619;26820907;26911666;26916827;27027531;27180197;27357737;27382939;27514956;27561198;27711230;27714501;27810523;27833958;28072888;28186161;28261382;28261910;28469811;28506030;28703131;28739427;29104462;29504692;29534310;29866411;30431653;30450628;31260374;31803800;32088688,Gene - Disease,0.0,0.5000000000000001,0.0,1.0000000000000002,0.0,3
